,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,,,,,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,澎湖縣,澎湖縣,,澎湖縣,澎湖縣,澎湖縣,,,澎湖縣,,,,,,,,,,,,,,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,澎湖縣,澎湖縣,,,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,台東縣,台東縣,台東縣,台東縣,台東縣,台東縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,澎湖縣,,,,,,,,,,,,,,,,,,,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,台東縣,台東縣,台東縣,台東縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,,,,,,,,,台南市,台南市,台南市,嘉義縣,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,台東縣,台東縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,,,台南市,台南市,嘉義縣,嘉義縣,嘉義縣,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,台南市,台南市,台南市,台南市,台南市,台南市,台南市,台南市,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,澎湖縣,,,,,,澎湖縣,,,,,,,,,,,,,,,,,,,,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,台南市,台南市,台南市,台南市,台南市,台南市,台南市,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,台南市,台南市,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,高雄市,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,高雄市,高雄市,高雄市,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,台東縣,台東縣,台東縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義市,嘉義市,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,高雄市,高雄市,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,澎湖縣,澎湖縣,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,嘉義縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,嘉義縣,嘉義縣,嘉義縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,澎湖縣,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,澎湖縣,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,澎湖縣,澎湖縣,,,,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,澎湖縣,,,,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,澎湖縣,,,,,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,雲林縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雲林縣,雲林縣,雲林縣,雲林縣,彰化縣,雲林縣,雲林縣,雲林縣,雲林縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雲林縣,雲林縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,台中市,台中市,台中市,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,台中市,台中市,台中市,台中市,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,台中市,台中市,台中市,台中市,台中市,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金門縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彰化縣,彰化縣,彰化縣,彰化縣,彰化縣,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,台中市,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,南投縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,花蓮縣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
